Time: 1, Queue size: 0, Server count: 10
Time: 8175, Queue size: 0, Server count: 1
Time: 8176, Queue size: 0, Server count: 1
Time: 8177, Queue size: 1, Server count: 1
Time: 8178, Queue size: 0, Server count: 1
Time: 8179, Queue size: 0, Server count: 1
Time: 8180, Queue size: 0, Server count: 1
Time: 8181, Queue size: 0, Server count: 1
Time: 8182, Queue size: 0, Server count: 1
Time: 8183, Queue size: 0, Server count: 1
Time: 8184, Queue size: 1, Server count: 1
Time: 8185, Queue size: 0, Server count: 1
Time: 8186, Queue size: 0, Server count: 1
Time: 8187, Queue size: 0, Server count: 1
Time: 8188, Queue size: 0, Server count: 1
Time: 8189, Queue size: 0, Server count: 1
Time: 8190, Queue size: 0, Server count: 1
Time: 8191, Queue size: 0, Server count: 1
Time: 8192, Queue size: 1, Server count: 1
Time: 8193, Queue size: 1, Server count: 1
Time: 8194, Queue size: 0, Server count: 1
Time: 8195, Queue size: 1, Server count: 1
Time: 8196, Queue size: 0, Server count: 1
Time: 8197, Queue size: 1, Server count: 1
Time: 8198, Queue size: 0, Server count: 1
Time: 8199, Queue size: 0, Server count: 1
Time: 8200, Queue size: 1, Server count: 1
Time: 8201, Queue size: 0, Server count: 1
Time: 8202, Queue size: 0, Server count: 1
Time: 8203, Queue size: 0, Server count: 1
Time: 8204, Queue size: 0, Server count: 1
Time: 8205, Queue size: 0, Server count: 1
Time: 8206, Queue size: 0, Server count: 1
Time: 8207, Queue size: 1, Server count: 1
Time: 8208, Queue size: 0, Server count: 1
Time: 8209, Queue size: 0, Server count: 1
Time: 8210, Queue size: 0, Server count: 1
Time: 8211, Queue size: 0, Server count: 1
Time: 8212, Queue size: 0, Server count: 1
Time: 8213, Queue size: 0, Server count: 1
Time: 8214, Queue size: 0, Server count: 1
Time: 8215, Queue size: 0, Server count: 1
Time: 8216, Queue size: 1, Server count: 1
Time: 8217, Queue size: 0, Server count: 1
Time: 8218, Queue size: 0, Server count: 1
Time: 8219, Queue size: 1, Server count: 1
Time: 8220, Queue size: 0, Server count: 1
Time: 8221, Queue size: 0, Server count: 1
Time: 8222, Queue size: 0, Server count: 1
Time: 8223, Queue size: 0, Server count: 1
Time: 8224, Queue size: 0, Server count: 1
Time: 8225, Queue size: 0, Server count: 1
Time: 8226, Queue size: 0, Server count: 1
Time: 8227, Queue size: 1, Server count: 1
Time: 8228, Queue size: 0, Server count: 1
Time: 8229, Queue size: 0, Server count: 1
Time: 8230, Queue size: 0, Server count: 1
Time: 8231, Queue size: 0, Server count: 1
Time: 8232, Queue size: 0, Server count: 1
Time: 8233, Queue size: 1, Server count: 1
Time: 8234, Queue size: 0, Server count: 1
Time: 8235, Queue size: 0, Server count: 1
Time: 8236, Queue size: 1, Server count: 1
Time: 8237, Queue size: 0, Server count: 1
Time: 8238, Queue size: 0, Server count: 1
Time: 8239, Queue size: 0, Server count: 1
Time: 8240, Queue size: 0, Server count: 1
Time: 8241, Queue size: 0, Server count: 1
Time: 8242, Queue size: 0, Server count: 1
Time: 8243, Queue size: 0, Server count: 1
Time: 8244, Queue size: 1, Server count: 1
Time: 8245, Queue size: 1, Server count: 1
Time: 8246, Queue size: 0, Server count: 1
Time: 8247, Queue size: 1, Server count: 1
Time: 8248, Queue size: 1, Server count: 1
Time: 8249, Queue size: 0, Server count: 1
Time: 8250, Queue size: 0, Server count: 1
Time: 8251, Queue size: 0, Server count: 1
Time: 8252, Queue size: 0, Server count: 1
Time: 8253, Queue size: 0, Server count: 1
Time: 8254, Queue size: 1, Server count: 1
Time: 8255, Queue size: 0, Server count: 1
Time: 8256, Queue size: 0, Server count: 1
Time: 8257, Queue size: 0, Server count: 1
Time: 8258, Queue size: 1, Server count: 1
Time: 8259, Queue size: 0, Server count: 1
Time: 8260, Queue size: 0, Server count: 1
Time: 8261, Queue size: 1, Server count: 1
Time: 8262, Queue size: 0, Server count: 1
Time: 8263, Queue size: 0, Server count: 1
Time: 8264, Queue size: 0, Server count: 1
Time: 8265, Queue size: 1, Server count: 1
Time: 8266, Queue size: 0, Server count: 1
Time: 8267, Queue size: 0, Server count: 1
Time: 8268, Queue size: 0, Server count: 1
Time: 8269, Queue size: 0, Server count: 1
Time: 8270, Queue size: 1, Server count: 1
Time: 8271, Queue size: 0, Server count: 1
Time: 8272, Queue size: 0, Server count: 1
Time: 8273, Queue size: 0, Server count: 1
Time: 8274, Queue size: 1, Server count: 1
Time: 8275, Queue size: 1, Server count: 1
Time: 8276, Queue size: 0, Server count: 1
Time: 8277, Queue size: 0, Server count: 1
Time: 8278, Queue size: 0, Server count: 1
Time: 8279, Queue size: 0, Server count: 1
Time: 8280, Queue size: 0, Server count: 1
Time: 8281, Queue size: 1, Server count: 1
Time: 8282, Queue size: 0, Server count: 1
Time: 8283, Queue size: 0, Server count: 1
Time: 8284, Queue size: 0, Server count: 1
Time: 8285, Queue size: 1, Server count: 1
Time: 8286, Queue size: 0, Server count: 1
Time: 8287, Queue size: 0, Server count: 1
Time: 8288, Queue size: 0, Server count: 1
Time: 8289, Queue size: 1, Server count: 1
Time: 8290, Queue size: 0, Server count: 1
Time: 8291, Queue size: 0, Server count: 1
Time: 8292, Queue size: 1, Server count: 1
Time: 8293, Queue size: 1, Server count: 1
Time: 8294, Queue size: 0, Server count: 1
Time: 8295, Queue size: 0, Server count: 1
Time: 8296, Queue size: 1, Server count: 1
Time: 8297, Queue size: 0, Server count: 1
Time: 8298, Queue size: 0, Server count: 1
Time: 8299, Queue size: 0, Server count: 1
Time: 8300, Queue size: 0, Server count: 1
Time: 8301, Queue size: 0, Server count: 1
Time: 8302, Queue size: 0, Server count: 1
Time: 8303, Queue size: 0, Server count: 1
Time: 8304, Queue size: 0, Server count: 1
Time: 8305, Queue size: 0, Server count: 1
Time: 8306, Queue size: 1, Server count: 1
Time: 8307, Queue size: 1, Server count: 1
Time: 8308, Queue size: 1, Server count: 1
Time: 8309, Queue size: 0, Server count: 1
Time: 8310, Queue size: 1, Server count: 1
Time: 8311, Queue size: 0, Server count: 1
Time: 8312, Queue size: 1, Server count: 1
Time: 8313, Queue size: 0, Server count: 1
Time: 8314, Queue size: 0, Server count: 1
Time: 8315, Queue size: 0, Server count: 1
Time: 8316, Queue size: 1, Server count: 1
Time: 8317, Queue size: 1, Server count: 1
Time: 8318, Queue size: 0, Server count: 1
Time: 8319, Queue size: 0, Server count: 1
Time: 8320, Queue size: 0, Server count: 1
Time: 8321, Queue size: 1, Server count: 1
Time: 8322, Queue size: 0, Server count: 1
Time: 8323, Queue size: 0, Server count: 1
Time: 8324, Queue size: 0, Server count: 1
Time: 8325, Queue size: 0, Server count: 1
Time: 8326, Queue size: 0, Server count: 1
Time: 8327, Queue size: 1, Server count: 1
Time: 8328, Queue size: 0, Server count: 1
Time: 8329, Queue size: 1, Server count: 1
Time: 8330, Queue size: 0, Server count: 1
Time: 8331, Queue size: 0, Server count: 1
Time: 8332, Queue size: 0, Server count: 1
Time: 8333, Queue size: 0, Server count: 1
Time: 8334, Queue size: 0, Server count: 1
Time: 8335, Queue size: 0, Server count: 1
Time: 8336, Queue size: 0, Server count: 1
Time: 8337, Queue size: 0, Server count: 1
Time: 8338, Queue size: 1, Server count: 1
Time: 8339, Queue size: 0, Server count: 1
Time: 8340, Queue size: 0, Server count: 1
Time: 8341, Queue size: 0, Server count: 1
Time: 8342, Queue size: 0, Server count: 1
Time: 8343, Queue size: 0, Server count: 1
Time: 8344, Queue size: 0, Server count: 1
Time: 8345, Queue size: 0, Server count: 1
Time: 8346, Queue size: 0, Server count: 1
Time: 8347, Queue size: 0, Server count: 1
Time: 8348, Queue size: 1, Server count: 1
Time: 8349, Queue size: 0, Server count: 1
Time: 8350, Queue size: 0, Server count: 1
Time: 8351, Queue size: 0, Server count: 1
Time: 8352, Queue size: 0, Server count: 1
Time: 8353, Queue size: 0, Server count: 1
Time: 8354, Queue size: 0, Server count: 1
Time: 8355, Queue size: 0, Server count: 1
Time: 8356, Queue size: 0, Server count: 1
Time: 8357, Queue size: 0, Server count: 1
Time: 8358, Queue size: 0, Server count: 1
Time: 8359, Queue size: 1, Server count: 1
Time: 8360, Queue size: 0, Server count: 1
Time: 8361, Queue size: 0, Server count: 1
Time: 8362, Queue size: 0, Server count: 1
Time: 8363, Queue size: 1, Server count: 1
Time: 8364, Queue size: 0, Server count: 1
Time: 8365, Queue size: 0, Server count: 1
Time: 8366, Queue size: 0, Server count: 1
Time: 8367, Queue size: 1, Server count: 1
Time: 8368, Queue size: 1, Server count: 1
Time: 8369, Queue size: 1, Server count: 1
Time: 8370, Queue size: 1, Server count: 1
Time: 8371, Queue size: 0, Server count: 1
Time: 8372, Queue size: 0, Server count: 1
Time: 8373, Queue size: 0, Server count: 1
Time: 8374, Queue size: 0, Server count: 1
Time: 8375, Queue size: 0, Server count: 1
Time: 8376, Queue size: 0, Server count: 1
Time: 8377, Queue size: 0, Server count: 1
Time: 8378, Queue size: 0, Server count: 1
Time: 8379, Queue size: 0, Server count: 1
Time: 8380, Queue size: 1, Server count: 1
Time: 8381, Queue size: 1, Server count: 1
Time: 8382, Queue size: 0, Server count: 1
Time: 8383, Queue size: 1, Server count: 1
Time: 8384, Queue size: 0, Server count: 1
Time: 8385, Queue size: 0, Server count: 1
Time: 8386, Queue size: 0, Server count: 1
Time: 8387, Queue size: 0, Server count: 1
Time: 8388, Queue size: 1, Server count: 1
Time: 8389, Queue size: 1, Server count: 1
Time: 8390, Queue size: 0, Server count: 1
Time: 8391, Queue size: 0, Server count: 1
Time: 8392, Queue size: 0, Server count: 1
Time: 8393, Queue size: 0, Server count: 1
Time: 8394, Queue size: 0, Server count: 1
Time: 8395, Queue size: 0, Server count: 1
Time: 8396, Queue size: 0, Server count: 1
Time: 8397, Queue size: 0, Server count: 1
Time: 8398, Queue size: 0, Server count: 1
Time: 8399, Queue size: 0, Server count: 1
Time: 8400, Queue size: 0, Server count: 1
Time: 8401, Queue size: 0, Server count: 1
Time: 8402, Queue size: 0, Server count: 1
Time: 8403, Queue size: 0, Server count: 1
Time: 8404, Queue size: 1, Server count: 1
Time: 8405, Queue size: 0, Server count: 1
Time: 8406, Queue size: 1, Server count: 1
Time: 8407, Queue size: 0, Server count: 1
Time: 8408, Queue size: 0, Server count: 1
Time: 8409, Queue size: 1, Server count: 1
Time: 8410, Queue size: 0, Server count: 1
Time: 8411, Queue size: 0, Server count: 1
Time: 8412, Queue size: 0, Server count: 1
Time: 8413, Queue size: 0, Server count: 1
Time: 8414, Queue size: 0, Server count: 1
Time: 8415, Queue size: 0, Server count: 1
Time: 8416, Queue size: 0, Server count: 1
Time: 8417, Queue size: 0, Server count: 1
Time: 8418, Queue size: 1, Server count: 1
Time: 8419, Queue size: 0, Server count: 1
Time: 8420, Queue size: 0, Server count: 1
Time: 8421, Queue size: 0, Server count: 1
Time: 8422, Queue size: 0, Server count: 1
Time: 8423, Queue size: 0, Server count: 1
Time: 8424, Queue size: 1, Server count: 1
Time: 8425, Queue size: 1, Server count: 1
Time: 8426, Queue size: 0, Server count: 1
Time: 8427, Queue size: 0, Server count: 1
Time: 8428, Queue size: 1, Server count: 1
Time: 8429, Queue size: 0, Server count: 1
Time: 8430, Queue size: 1, Server count: 1
Time: 8431, Queue size: 0, Server count: 1
Time: 8432, Queue size: 0, Server count: 1
Time: 8433, Queue size: 0, Server count: 1
Time: 8434, Queue size: 0, Server count: 1
Time: 8435, Queue size: 0, Server count: 1
Time: 8436, Queue size: 0, Server count: 1
Time: 8437, Queue size: 0, Server count: 1
Time: 8438, Queue size: 0, Server count: 1
Time: 8439, Queue size: 0, Server count: 1
Time: 8440, Queue size: 0, Server count: 1
Time: 8441, Queue size: 0, Server count: 1
Time: 8442, Queue size: 0, Server count: 1
Time: 8443, Queue size: 0, Server count: 1
Time: 8444, Queue size: 0, Server count: 1
Time: 8445, Queue size: 0, Server count: 1
Time: 8446, Queue size: 0, Server count: 1
Time: 8447, Queue size: 0, Server count: 1
Time: 8448, Queue size: 0, Server count: 1
Time: 8449, Queue size: 0, Server count: 1
Time: 8450, Queue size: 0, Server count: 1
Time: 8451, Queue size: 0, Server count: 1
Time: 8452, Queue size: 0, Server count: 1
Time: 8453, Queue size: 1, Server count: 1
Time: 8454, Queue size: 1, Server count: 1
Time: 8455, Queue size: 0, Server count: 1
Time: 8456, Queue size: 1, Server count: 1
Time: 8457, Queue size: 0, Server count: 1
Time: 8458, Queue size: 0, Server count: 1
Time: 8459, Queue size: 1, Server count: 1
Time: 8460, Queue size: 1, Server count: 1
Time: 8461, Queue size: 0, Server count: 1
Time: 8462, Queue size: 0, Server count: 1
Time: 8463, Queue size: 0, Server count: 1
Time: 8464, Queue size: 0, Server count: 1
Time: 8465, Queue size: 0, Server count: 1
Time: 8466, Queue size: 0, Server count: 1
Time: 8467, Queue size: 0, Server count: 1
Time: 8468, Queue size: 0, Server count: 1
Time: 8469, Queue size: 0, Server count: 1
Time: 8470, Queue size: 0, Server count: 1
Time: 8471, Queue size: 1, Server count: 1
Time: 8472, Queue size: 0, Server count: 1
Time: 8473, Queue size: 0, Server count: 1
Time: 8474, Queue size: 1, Server count: 1
Time: 8475, Queue size: 0, Server count: 1
Time: 8476, Queue size: 0, Server count: 1
Time: 8477, Queue size: 0, Server count: 1
Time: 8478, Queue size: 0, Server count: 1
Time: 8479, Queue size: 0, Server count: 1
Time: 8480, Queue size: 0, Server count: 1
Time: 8481, Queue size: 1, Server count: 1
Time: 8482, Queue size: 0, Server count: 1
Time: 8483, Queue size: 0, Server count: 1
Time: 8484, Queue size: 0, Server count: 1
Time: 8485, Queue size: 1, Server count: 1
Time: 8486, Queue size: 0, Server count: 1
Time: 8487, Queue size: 0, Server count: 1
Time: 8488, Queue size: 1, Server count: 1
Time: 8489, Queue size: 0, Server count: 1
Time: 8490, Queue size: 0, Server count: 1
Time: 8491, Queue size: 0, Server count: 1
Time: 8492, Queue size: 0, Server count: 1
Time: 8493, Queue size: 1, Server count: 1
Time: 8494, Queue size: 0, Server count: 1
Time: 8495, Queue size: 1, Server count: 1
Time: 8496, Queue size: 0, Server count: 1
Time: 8497, Queue size: 0, Server count: 1
Time: 8498, Queue size: 0, Server count: 1
Time: 8499, Queue size: 0, Server count: 1
Time: 8500, Queue size: 0, Server count: 1
Time: 8501, Queue size: 0, Server count: 1
Time: 8502, Queue size: 1, Server count: 1
Time: 8503, Queue size: 1, Server count: 1
Time: 8504, Queue size: 0, Server count: 1
Time: 8505, Queue size: 0, Server count: 1
Time: 8506, Queue size: 0, Server count: 1
Time: 8507, Queue size: 0, Server count: 1
Time: 8508, Queue size: 0, Server count: 1
Time: 8509, Queue size: 1, Server count: 1
Time: 8510, Queue size: 0, Server count: 1
Time: 8511, Queue size: 0, Server count: 1
Time: 8512, Queue size: 0, Server count: 1
Time: 8513, Queue size: 0, Server count: 1
Time: 8514, Queue size: 0, Server count: 1
Time: 8515, Queue size: 0, Server count: 1
Time: 8516, Queue size: 0, Server count: 1
Time: 8517, Queue size: 1, Server count: 1
Time: 8518, Queue size: 0, Server count: 1
Time: 8519, Queue size: 0, Server count: 1
Time: 8520, Queue size: 1, Server count: 1
Time: 8521, Queue size: 0, Server count: 1
Time: 8522, Queue size: 0, Server count: 1
Time: 8523, Queue size: 0, Server count: 1
Time: 8524, Queue size: 0, Server count: 1
Time: 8525, Queue size: 0, Server count: 1
Time: 8526, Queue size: 0, Server count: 1
Time: 8527, Queue size: 0, Server count: 1
Time: 8528, Queue size: 0, Server count: 1
Time: 8529, Queue size: 1, Server count: 1
Time: 8530, Queue size: 0, Server count: 1
Time: 8531, Queue size: 0, Server count: 1
Time: 8532, Queue size: 0, Server count: 1
Time: 8533, Queue size: 0, Server count: 1
Time: 8534, Queue size: 1, Server count: 1
Time: 8535, Queue size: 0, Server count: 1
Time: 8536, Queue size: 0, Server count: 1
Time: 8537, Queue size: 0, Server count: 1
Time: 8538, Queue size: 0, Server count: 1
Time: 8539, Queue size: 0, Server count: 1
Time: 8540, Queue size: 0, Server count: 1
Time: 8541, Queue size: 1, Server count: 1
Time: 8542, Queue size: 0, Server count: 1
Time: 8543, Queue size: 1, Server count: 1
Time: 8544, Queue size: 0, Server count: 1
Time: 8545, Queue size: 0, Server count: 1
Time: 8546, Queue size: 1, Server count: 1
Time: 8547, Queue size: 1, Server count: 1
Time: 8548, Queue size: 1, Server count: 1
Time: 8549, Queue size: 1, Server count: 1
Time: 8550, Queue size: 0, Server count: 1
Time: 8551, Queue size: 0, Server count: 1
Time: 8552, Queue size: 1, Server count: 1
Time: 8553, Queue size: 1, Server count: 1
Time: 8554, Queue size: 0, Server count: 1
Time: 8555, Queue size: 0, Server count: 1
Time: 8556, Queue size: 0, Server count: 1
Time: 8557, Queue size: 0, Server count: 1
Time: 8558, Queue size: 0, Server count: 1
Time: 8559, Queue size: 1, Server count: 1
Time: 8560, Queue size: 0, Server count: 1
Time: 8561, Queue size: 0, Server count: 1
Time: 8562, Queue size: 0, Server count: 1
Time: 8563, Queue size: 0, Server count: 1
Time: 8564, Queue size: 1, Server count: 1
Time: 8565, Queue size: 0, Server count: 1
Time: 8566, Queue size: 0, Server count: 1
Time: 8567, Queue size: 0, Server count: 1
Time: 8568, Queue size: 0, Server count: 1
Time: 8569, Queue size: 1, Server count: 1
Time: 8570, Queue size: 1, Server count: 1
Time: 8571, Queue size: 0, Server count: 1
Time: 8572, Queue size: 0, Server count: 1
Time: 8573, Queue size: 0, Server count: 1
Time: 8574, Queue size: 0, Server count: 1
Time: 8575, Queue size: 1, Server count: 1
Time: 8576, Queue size: 0, Server count: 1
Time: 8577, Queue size: 0, Server count: 1
Time: 8578, Queue size: 0, Server count: 1
Time: 8579, Queue size: 1, Server count: 1
Time: 8580, Queue size: 0, Server count: 1
Time: 8581, Queue size: 0, Server count: 1
Time: 8582, Queue size: 1, Server count: 1
Time: 8583, Queue size: 0, Server count: 1
Time: 8584, Queue size: 0, Server count: 1
Time: 8585, Queue size: 0, Server count: 1
Time: 8586, Queue size: 0, Server count: 1
Time: 8587, Queue size: 1, Server count: 1
Time: 8588, Queue size: 0, Server count: 1
Time: 8589, Queue size: 0, Server count: 1
Time: 8590, Queue size: 0, Server count: 1
Time: 8591, Queue size: 1, Server count: 1
Time: 8592, Queue size: 0, Server count: 1
Time: 8593, Queue size: 0, Server count: 1
Time: 8594, Queue size: 0, Server count: 1
Time: 8595, Queue size: 0, Server count: 1
Time: 8596, Queue size: 0, Server count: 1
Time: 8597, Queue size: 1, Server count: 1
Time: 8598, Queue size: 0, Server count: 1
Time: 8599, Queue size: 0, Server count: 1
Time: 8600, Queue size: 0, Server count: 1
Time: 8601, Queue size: 0, Server count: 1
Time: 8602, Queue size: 1, Server count: 1
Time: 8603, Queue size: 0, Server count: 1
Time: 8604, Queue size: 0, Server count: 1
Time: 8605, Queue size: 0, Server count: 1
Time: 8606, Queue size: 0, Server count: 1
Time: 8607, Queue size: 1, Server count: 1
Time: 8608, Queue size: 0, Server count: 1
Time: 8609, Queue size: 1, Server count: 1
Time: 8610, Queue size: 0, Server count: 1
Time: 8611, Queue size: 0, Server count: 1
Time: 8612, Queue size: 1, Server count: 1
Time: 8613, Queue size: 0, Server count: 1
Time: 8614, Queue size: 0, Server count: 1
Time: 8615, Queue size: 0, Server count: 1
Time: 8616, Queue size: 0, Server count: 1
Time: 8617, Queue size: 0, Server count: 1
Time: 8618, Queue size: 0, Server count: 1
Time: 8619, Queue size: 0, Server count: 1
Time: 8620, Queue size: 0, Server count: 1
Time: 8621, Queue size: 0, Server count: 1
Time: 8622, Queue size: 0, Server count: 1
Time: 8623, Queue size: 0, Server count: 1
Time: 8624, Queue size: 0, Server count: 1
Time: 8625, Queue size: 0, Server count: 1
Time: 8626, Queue size: 0, Server count: 1
Time: 8627, Queue size: 0, Server count: 1
Time: 8628, Queue size: 0, Server count: 1
Time: 8629, Queue size: 0, Server count: 1
Time: 8630, Queue size: 0, Server count: 1
Time: 8631, Queue size: 0, Server count: 1
Time: 8632, Queue size: 0, Server count: 1
Time: 8633, Queue size: 0, Server count: 1
Time: 8634, Queue size: 0, Server count: 1
Time: 8635, Queue size: 1, Server count: 1
Time: 8636, Queue size: 0, Server count: 1
Time: 8637, Queue size: 0, Server count: 1
Time: 8638, Queue size: 0, Server count: 1
Time: 8639, Queue size: 0, Server count: 1
Time: 8640, Queue size: 0, Server count: 1
Time: 8641, Queue size: 0, Server count: 1
Time: 8642, Queue size: 1, Server count: 1
Time: 8643, Queue size: 0, Server count: 1
Time: 8644, Queue size: 0, Server count: 1
Time: 8645, Queue size: 0, Server count: 1
Time: 8646, Queue size: 0, Server count: 1
Time: 8647, Queue size: 0, Server count: 1
Time: 8648, Queue size: 0, Server count: 1
Time: 8649, Queue size: 0, Server count: 1
Time: 8650, Queue size: 0, Server count: 1
Time: 8651, Queue size: 0, Server count: 1
Time: 8652, Queue size: 0, Server count: 1
Time: 8653, Queue size: 0, Server count: 1
Time: 8654, Queue size: 0, Server count: 1
Time: 8655, Queue size: 0, Server count: 1
Time: 8656, Queue size: 1, Server count: 1
Time: 8657, Queue size: 0, Server count: 1
Time: 8658, Queue size: 0, Server count: 1
Time: 8659, Queue size: 0, Server count: 1
Time: 8660, Queue size: 0, Server count: 1
Time: 8661, Queue size: 0, Server count: 1
Time: 8662, Queue size: 0, Server count: 1
Time: 8663, Queue size: 0, Server count: 1
Time: 8664, Queue size: 0, Server count: 1
Time: 8665, Queue size: 0, Server count: 1
Time: 8666, Queue size: 0, Server count: 1
Time: 8667, Queue size: 1, Server count: 1
Time: 8668, Queue size: 0, Server count: 1
Time: 8669, Queue size: 0, Server count: 1
Time: 8670, Queue size: 0, Server count: 1
Time: 8671, Queue size: 0, Server count: 1
Time: 8672, Queue size: 0, Server count: 1
Time: 8673, Queue size: 0, Server count: 1
Time: 8674, Queue size: 1, Server count: 1
Time: 8675, Queue size: 0, Server count: 1
Time: 8676, Queue size: 0, Server count: 1
Time: 8677, Queue size: 0, Server count: 1
Time: 8678, Queue size: 1, Server count: 1
Time: 8679, Queue size: 1, Server count: 1
Time: 8680, Queue size: 1, Server count: 1
Time: 8681, Queue size: 1, Server count: 1
Time: 8682, Queue size: 0, Server count: 1
Time: 8683, Queue size: 0, Server count: 1
Time: 8684, Queue size: 1, Server count: 1
Time: 8685, Queue size: 1, Server count: 1
Time: 8686, Queue size: 0, Server count: 1
Time: 8687, Queue size: 0, Server count: 1
Time: 8688, Queue size: 0, Server count: 1
Time: 8689, Queue size: 0, Server count: 1
Time: 8690, Queue size: 0, Server count: 1
Time: 8691, Queue size: 0, Server count: 1
Time: 8692, Queue size: 0, Server count: 1
Time: 8693, Queue size: 0, Server count: 1
Time: 8694, Queue size: 0, Server count: 1
Time: 8695, Queue size: 0, Server count: 1
Time: 8696, Queue size: 0, Server count: 1
Time: 8697, Queue size: 0, Server count: 1
Time: 8698, Queue size: 0, Server count: 1
Time: 8699, Queue size: 0, Server count: 1
Time: 8700, Queue size: 0, Server count: 1
Time: 8701, Queue size: 0, Server count: 1
Time: 8702, Queue size: 0, Server count: 1
Time: 8703, Queue size: 0, Server count: 1
Time: 8704, Queue size: 0, Server count: 1
Time: 8705, Queue size: 0, Server count: 1
Time: 8706, Queue size: 0, Server count: 1
Time: 8707, Queue size: 1, Server count: 1
Time: 8708, Queue size: 0, Server count: 1
Time: 8709, Queue size: 0, Server count: 1
Time: 8710, Queue size: 0, Server count: 1
Time: 8711, Queue size: 0, Server count: 1
Time: 8712, Queue size: 0, Server count: 1
Time: 8713, Queue size: 0, Server count: 1
Time: 8714, Queue size: 0, Server count: 1
Time: 8715, Queue size: 0, Server count: 1
Time: 8716, Queue size: 1, Server count: 1
Time: 8717, Queue size: 0, Server count: 1
Time: 8718, Queue size: 0, Server count: 1
Time: 8719, Queue size: 0, Server count: 1
Time: 8720, Queue size: 0, Server count: 1
Time: 8721, Queue size: 0, Server count: 1
Time: 8722, Queue size: 0, Server count: 1
Time: 8723, Queue size: 0, Server count: 1
Time: 8724, Queue size: 0, Server count: 1
Time: 8725, Queue size: 0, Server count: 1
Time: 8726, Queue size: 0, Server count: 1
Time: 8727, Queue size: 0, Server count: 1
Time: 8728, Queue size: 1, Server count: 1
Time: 8729, Queue size: 1, Server count: 1
Time: 8730, Queue size: 0, Server count: 1
Time: 8731, Queue size: 0, Server count: 1
Time: 8732, Queue size: 1, Server count: 1
Time: 8733, Queue size: 0, Server count: 1
Time: 8734, Queue size: 0, Server count: 1
Time: 8735, Queue size: 1, Server count: 1
Time: 8736, Queue size: 0, Server count: 1
Time: 8737, Queue size: 0, Server count: 1
Time: 8738, Queue size: 0, Server count: 1
Time: 8739, Queue size: 0, Server count: 1
Time: 8740, Queue size: 0, Server count: 1
Time: 8741, Queue size: 0, Server count: 1
Time: 8742, Queue size: 0, Server count: 1
Time: 8743, Queue size: 0, Server count: 1
Time: 8744, Queue size: 0, Server count: 1
Time: 8745, Queue size: 0, Server count: 1
Time: 8746, Queue size: 1, Server count: 1
Time: 8747, Queue size: 0, Server count: 1
Time: 8748, Queue size: 0, Server count: 1
Time: 8749, Queue size: 0, Server count: 1
Time: 8750, Queue size: 1, Server count: 1
Time: 8751, Queue size: 0, Server count: 1
Time: 8752, Queue size: 1, Server count: 1
Time: 8753, Queue size: 1, Server count: 1
Time: 8754, Queue size: 0, Server count: 1
Time: 8755, Queue size: 0, Server count: 1
Time: 8756, Queue size: 0, Server count: 1
Time: 8757, Queue size: 0, Server count: 1
Time: 8758, Queue size: 0, Server count: 1
Time: 8759, Queue size: 0, Server count: 1
Time: 8760, Queue size: 0, Server count: 1
Time: 8761, Queue size: 0, Server count: 1
Time: 8762, Queue size: 0, Server count: 1
Time: 8763, Queue size: 0, Server count: 1
Time: 8764, Queue size: 1, Server count: 1
Time: 8765, Queue size: 0, Server count: 1
Time: 8766, Queue size: 0, Server count: 1
Time: 8767, Queue size: 1, Server count: 1
Time: 8768, Queue size: 0, Server count: 1
Time: 8769, Queue size: 0, Server count: 1
Time: 8770, Queue size: 0, Server count: 1
Time: 8771, Queue size: 0, Server count: 1
Time: 8772, Queue size: 1, Server count: 1
Time: 8773, Queue size: 1, Server count: 1
Time: 8774, Queue size: 0, Server count: 1
Time: 8775, Queue size: 0, Server count: 1
Time: 8776, Queue size: 0, Server count: 1
Time: 8777, Queue size: 0, Server count: 1
Time: 8778, Queue size: 0, Server count: 1
Time: 8779, Queue size: 0, Server count: 1
Time: 8780, Queue size: 0, Server count: 1
Time: 8781, Queue size: 1, Server count: 1
Time: 8782, Queue size: 1, Server count: 1
Time: 8783, Queue size: 0, Server count: 1
Time: 8784, Queue size: 0, Server count: 1
Time: 8785, Queue size: 0, Server count: 1
Time: 8786, Queue size: 1, Server count: 1
Time: 8787, Queue size: 1, Server count: 1
Time: 8788, Queue size: 0, Server count: 1
Time: 8789, Queue size: 0, Server count: 1
Time: 8790, Queue size: 0, Server count: 1
Time: 8791, Queue size: 0, Server count: 1
Time: 8792, Queue size: 0, Server count: 1
Time: 8793, Queue size: 0, Server count: 1
Time: 8794, Queue size: 1, Server count: 1
Time: 8795, Queue size: 0, Server count: 1
Time: 8796, Queue size: 0, Server count: 1
Time: 8797, Queue size: 0, Server count: 1
Time: 8798, Queue size: 0, Server count: 1
Time: 8799, Queue size: 0, Server count: 1
Time: 8800, Queue size: 1, Server count: 1
Time: 8801, Queue size: 0, Server count: 1
Time: 8802, Queue size: 0, Server count: 1
Time: 8803, Queue size: 0, Server count: 1
Time: 8804, Queue size: 0, Server count: 1
Time: 8805, Queue size: 0, Server count: 1
Time: 8806, Queue size: 0, Server count: 1
Time: 8807, Queue size: 0, Server count: 1
Time: 8808, Queue size: 1, Server count: 1
Time: 8809, Queue size: 1, Server count: 1
